0576c,1413c,2,4,1,1,2,2,0,2,2,1,4,1,3,2,2,1,2,2,0
0576c,1411c,2,4,1,1,2,2,0,2,2,0,1,1,3,2,3,0,2,2,0
0576c,0389c,2,4,1,1,2,2,0,2,2,2,0,1,0,2,2,3,2,2,0
0576c,1482a,2,4,1,1,2,2,0,2,2,2,4,1,3,2,2,3,1,2,0
0576c,0587a,2,4,1,1,2,2,0,2,2,1,1,1,2,2,2,2,0,2,0
0579c,0313b,2,1,1,0,2,2,1,0,1,2,1,0,2,2,2,0,0,2,0
1137b,0301a,3,1,1,3,2,1,0,0,2,1,0,1,0,2,2,1,4,2,0
1137b,1294a,3,1,1,3,2,1,0,0,2,1,0,1,0,2,1,0,0,1,0
1164c,1552c,3,1,1,3,2,3,0,2,2,3,1,1,1,2,1,1,3,2,0
1180a,1375a,2,1,1,2,2,2,1,1,2,1,0,1,1,2,2,0,3,2,0
1375b,0507c,1,4,1,3,2,2,0,3,2,3,4,1,1,2,1,0,1,2,0
0333b,0496e,2,1,1,0,2,3,1,1,2,2,1,0,1,2,3,0,2,2,0
0381a,1231b,1,0,1,3,2,2,0,3,2,0,0,1,0,2,2,0,1,2,0
1352b,1444b,2,1,1,3,2,2,2,1,2,1,0,1,1,2,2,0,0,1,0
1393a,1465a,2,4,1,0,2,2,0,4,2,3,4,1,0,2,2,3,2,2,0
1393a,0587b,2,4,1,0,2,2,0,4,2,0,1,1,0,2,1,1,0,1,0
1394a,0334b,2,1,1,3,2,2,1,1,1,2,0,1,0,2,2,3,1,2,0
0351c,1521c,1,0,1,0,2,2,1,2,2,0,1,1,2,2,2,1,0,2,0
0351c,0538b,1,0,1,0,2,2,1,2,2,1,1,1,3,2,1,2,1,2,0
0424a,0449c,1,2,1,3,2,2,0,1,2,1,0,1,3,2,3,0,0,2,0
0424a,0318b,1,2,1,3,2,2,0,1,2,1,2,1,0,0,2,0,0,2,0
0424a,1391a,1,2,1,3,2,2,0,1,2,3,4,1,3,2,3,0,3,2,0
0424a,0368b,1,2,1,3,2,2,0,1,2,3,0,1,3,0,2,1,2,2,0
0496c,1430a,3,4,1,3,2,2,0,1,2,2,1,1,0,2,3,3,3,2,0
0496c,0587b,3,4,1,3,2,2,0,1,2,0,1,1,0,2,1,1,0,1,0
1257b,1417c,3,4,1,0,2,2,0,3,2,1,1,1,3,2,2,1,2,1,0
1257b,1416a,3,4,1,0,2,2,0,3,2,1,1,1,3,2,1,0,4,2,0
1257b,1540c,3,4,1,0,2,2,0,3,2,1,2,1,0,2,2,1,0,1,0
1447a,1460a,2,1,1,3,2,1,1,0,2,2,1,1,1,0,2,0,0,2,0
1447a,1366c,2,1,1,3,2,1,1,0,2,0,1,1,0,2,2,1,1,1,0
0458c,1343a,3,0,1,0,2,2,0,3,2,2,0,1,0,2,1,0,0,2,0
0458c,1552b,3,0,1,0,2,2,0,3,2,2,1,1,3,2,1,1,1,1,0
0458c,1521b,3,0,1,0,2,2,0,3,2,3,1,1,3,0,2,3,3,2,0
1284b,1413c,1,1,1,3,0,2,0,1,2,1,4,1,3,2,2,1,2,2,0
1284b,0313c,1,1,1,3,0,2,0,1,2,0,1,1,3,2,2,1,1,1,0
1284b,0474b,1,1,1,3,0,2,0,1,2,2,1,1,3,2,3,3,3,2,0
1284b,0457a,1,1,1,3,0,2,0,1,2,2,3,1,3,2,2,0,1,2,0
1284b,1408a,1,1,1,3,0,2,0,1,2,3,1,0,3,2,1,0,3,2,0
1284b,1485b,1,1,1,3,0,2,0,1,2,0,1,1,3,2,1,1,2,1,0
0477a,1552c,2,1,1,1,2,1,0,0,2,3,1,1,1,2,1,1,3,2,0
0477a,0471a,2,1,1,1,2,1,0,0,2,1,4,1,1,2,3,0,1,2,0
1180b,0307a,1,1,1,0,2,2,1,1,1,2,0,1,3,2,2,0,4,2,0
1180b,0492c,1,1,1,0,2,2,1,1,1,2,0,1,1,2,1,0,1,2,0
1180b,0556a,1,1,1,0,2,2,1,1,1,2,1,1,1,0,2,0,4,1,0
1442a,0593b,3,2,1,0,2,2,0,1,2,3,4,1,0,2,2,3,3,2,0
1454a,0372a,2,4,1,3,2,2,1,1,2,1,1,1,3,2,1,0,1,1,0
1454a,0421c,2,4,1,3,2,2,1,1,2,1,0,1,1,2,2,1,1,1,0
1472c,0489c,2,0,1,3,2,2,1,1,2,1,1,1,1,2,2,1,2,1,0
0536a,1480c,2,1,1,0,2,3,0,4,2,0,0,1,1,2,2,1,2,2,0
0536a,0923c,2,1,1,0,2,3,0,4,2,1,1,1,2,2,3,0,4,2,0
0560c,0435b,1,1,1,0,2,1,1,0,2,2,1,0,2,2,2,1,0,2,0
1153a,1504b,0,1,1,1,2,2,0,0,2,3,1,1,3,1,2,0,4,2,
